seed,layer,source,target,path_relation,method,selected,fit_residual,transport_validation_residual,transport_test_residual,condition_number,effective_rank,singular_value_spread,inverse_consistency,bootstrap_instability_mean,bootstrap_instability_ci_low,bootstrap_instability_ci_high
0,early,M0,M_A,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M0,M_A,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M0,M_A,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M0,M_A,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_A,M0,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_A,M0,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_A,M0,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_A,M0,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M0,M_B,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M0,M_B,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M0,M_B,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M0,M_B,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_B,M0,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_B,M0,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_B,M0,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_B,M0,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M0,M_C,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M0,M_C,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M0,M_C,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M0,M_C,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_C,M0,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_C,M0,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_C,M0,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_C,M0,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_A,M_AB,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_A,M_AB,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_A,M_AB,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_A,M_AB,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_AB,M_A,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_AB,M_A,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_AB,M_A,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_AB,M_A,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_A,M_AC,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_A,M_AC,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_A,M_AC,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_A,M_AC,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_AC,M_A,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_AC,M_A,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_AC,M_A,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_AC,M_A,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_B,M_BA,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_B,M_BA,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_B,M_BA,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_B,M_BA,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_BA,M_B,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_BA,M_B,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_BA,M_B,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_BA,M_B,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_B,M_BC,forward_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_B,M_BC,forward_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_B,M_BC,forward_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_B,M_BC,forward_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
0,early,M_BC,M_B,reverse_lineage,orthogonal_procrustes,True,3.551912222942939e-15,3.551977276745266e-15,3.56364106199874e-15,1.000000000000001,32,9.992007221626409e-16,5.02275342940024e-15,3.2126591791339275e-15,2.8757029229287345e-15,3.7664938350076996e-15
0,early,M_BC,M_B,reverse_lineage,ridge_linear,False,2.49221653503345e-06,2.5755967671213495e-06,2.591069740211422e-06,1.0000362678380885,32,3.6266520366257105e-05,,,,
0,early,M_BC,M_B,reverse_lineage,low_rank_residual,False,2.03908550477747e-06,2.123323337058196e-06,2.129862428279466e-06,1.0000363344024406,32,3.6333082299666586e-05,,,,
0,early,M_BC,M_B,reverse_lineage,whitened_cca,False,4.203139640910901e-15,4.3285474304335826e-15,4.3143762155348915e-15,1.0000000000000286,32,2.853273173286652e-14,,,,
