setting_id,dataset,architecture,model_count,relation,seed,method,accuracy,loss,ece,merge_degradation,calibration_samples,selector_validation_samples,test_samples,training_examples_per_local_model,training_time_seconds,inference_time_seconds,trainable_parameters,stored_parameters,branch_count,peak_memory_mb,lift_activated,leakage_hash_passed,logits_sha256
MNIST_cnn_4_independent_seeds_s1,MNIST,cnn,4,independent_seeds,1,twistedmerge_hodge_lr,0.917,0.28176734132955755,0.037712398108634464,0.005499999999999949,500,500,2000,5000,2.2359182070940733,0.0792642489541322,110,9098,1,586.171875,False,True,7ce205cb97bb5a3a88d42f81e45f1af917af45906e5b63db58cdb5554a2f7ac8
MNIST_cnn_4_independent_seeds_s1,MNIST,cnn,4,independent_seeds,1,ensemble_reference,0.9225,0.2651059031486511,0.03565014427900312,0.0,500,500,2000,5000,2.2359182070940733,0.0792642489541322,0,36392,4,586.171875,False,True,7ce205cb97bb5a3a88d42f81e45f1af917af45906e5b63db58cdb5554a2f7ac8
MNIST_cnn_3_independent_seeds_s2,MNIST,cnn,3,independent_seeds,2,weight_average,0.766,1.0195125341415405,0.3242552120089532,0.15700000000000003,500,500,2000,5000,2.239534958731383,0.059480500873178244,0,9098,1,586.171875,False,True,b96b7c15bcf657807a01b763fbc3e1303c3f023cf9d357e042b37d65a43eb4f6
MNIST_cnn_3_independent_seeds_s2,MNIST,cnn,3,independent_seeds,2,strict_synchronization,0.9165,0.26654042355268687,0.032696322062498624,0.006500000000000061,500,500,2000,5000,2.239534958731383,0.059480500873178244,0,9098,1,586.171875,False,True,b96b7c15bcf657807a01b763fbc3e1303c3f023cf9d357e042b37d65a43eb4f6
MNIST_cnn_3_independent_seeds_s2,MNIST,cnn,3,independent_seeds,2,generic_low_rank_correction,0.7595,0.686719009277535,0.040134650365976424,0.1635000000000001,500,500,2000,5000,2.239534958731383,0.059480500873178244,110,9098,1,586.171875,False,True,b96b7c15bcf657807a01b763fbc3e1303c3f023cf9d357e042b37d65a43eb4f6
MNIST_cnn_3_independent_seeds_s2,MNIST,cnn,3,independent_seeds,2,twistedmerge_hodge_lr,0.9165,0.26654042355268687,0.032696322062498624,0.006500000000000061,500,500,2000,5000,2.239534958731383,0.059480500873178244,110,9098,1,586.171875,False,True,b96b7c15bcf657807a01b763fbc3e1303c3f023cf9d357e042b37d65a43eb4f6
MNIST_cnn_3_independent_seeds_s2,MNIST,cnn,3,independent_seeds,2,ensemble_reference,0.923,0.25650671124458313,0.031773089244961715,0.0,500,500,2000,5000,2.239534958731383,0.059480500873178244,0,27294,3,586.171875,False,True,b96b7c15bcf657807a01b763fbc3e1303c3f023cf9d357e042b37d65a43eb4f6
MNIST_cnn_4_independent_seeds_s2,MNIST,cnn,4,independent_seeds,2,weight_average,0.6055,1.3241462707519531,0.24275062692165375,0.31799999999999995,500,500,2000,5000,2.239534958731383,0.09689387469552457,0,9098,1,586.171875,False,True,cc28bc0216c53f1093dc6800a611be4af5af95765c9e7ab7a0d06106b2fa02df
MNIST_cnn_4_independent_seeds_s2,MNIST,cnn,4,independent_seeds,2,strict_synchronization,0.915,0.2680298967632278,0.03395445858464963,0.008499999999999952,500,500,2000,5000,2.239534958731383,0.09689387469552457,0,9098,1,586.171875,False,True,cc28bc0216c53f1093dc6800a611be4af5af95765c9e7ab7a0d06106b2fa02df
MNIST_cnn_4_independent_seeds_s2,MNIST,cnn,4,independent_seeds,2,generic_low_rank_correction,0.7605,0.6772925587285316,0.03873178885170923,0.16300000000000003,500,500,2000,5000,2.239534958731383,0.09689387469552457,110,9098,1,586.171875,False,True,cc28bc0216c53f1093dc6800a611be4af5af95765c9e7ab7a0d06106b2fa02df
MNIST_cnn_4_independent_seeds_s2,MNIST,cnn,4,independent_seeds,2,twistedmerge_hodge_lr,0.915,0.2680298967632278,0.03395445858464963,0.008499999999999952,500,500,2000,5000,2.239534958731383,0.09689387469552457,110,9098,1,586.171875,False,True,cc28bc0216c53f1093dc6800a611be4af5af95765c9e7ab7a0d06106b2fa02df
MNIST_cnn_4_independent_seeds_s2,MNIST,cnn,4,independent_seeds,2,ensemble_reference,0.9235,0.25102725625038147,0.03375920669734475,0.0,500,500,2000,5000,2.239534958731383,0.09689387469552457,0,36392,4,586.171875,False,True,cc28bc0216c53f1093dc6800a611be4af5af95765c9e7ab7a0d06106b2fa02df
MNIST_cnn_3_shared_base_specialization_s0,MNIST,cnn,3,shared_base_specialization,0,weight_average,0.9325,0.23764562606811523,0.013430714547634153,-0.0010000000000000009,500,500,2000,5000,2.4506527080666274,0.06188904191367328,0,9098,1,586.171875,False,True,a1520e6c64dbb2ea959510862eca948eac54d7ffbcabce05f0df4cc79bf6fcc8
MNIST_cnn_3_shared_base_specialization_s0,MNIST,cnn,3,shared_base_specialization,0,strict_synchronization,0.933,0.22979193068052817,0.016166352244678064,-0.0015000000000000568,500,500,2000,5000,2.4506527080666274,0.06188904191367328,0,9098,1,586.171875,False,True,a1520e6c64dbb2ea959510862eca948eac54d7ffbcabce05f0df4cc79bf6fcc8
MNIST_cnn_3_shared_base_specialization_s0,MNIST,cnn,3,shared_base_specialization,0,generic_low_rank_correction,0.7725,0.6619221799097131,0.08285657266610601,0.15900000000000003,500,500,2000,5000,2.4506527080666274,0.06188904191367328,110,9098,1,586.171875,False,True,a1520e6c64dbb2ea959510862eca948eac54d7ffbcabce05f0df4cc79bf6fcc8
MNIST_cnn_3_shared_base_specialization_s0,MNIST,cnn,3,shared_base_specialization,0,twistedmerge_hodge_lr,0.933,0.22979193068052817,0.016166352244678064,-0.0015000000000000568,500,500,2000,5000,2.4506527080666274,0.06188904191367328,110,9098,1,586.171875,False,True,a1520e6c64dbb2ea959510862eca948eac54d7ffbcabce05f0df4cc79bf6fcc8
MNIST_cnn_3_shared_base_specialization_s0,MNIST,cnn,3,shared_base_specialization,0,ensemble_reference,0.9315,0.251274436712265,0.017184481948614126,0.0,500,500,2000,5000,2.4506527080666274,0.06188904191367328,0,27294,3,586.171875,False,True,a1520e6c64dbb2ea959510862eca948eac54d7ffbcabce05f0df4cc79bf6fcc8
MNIST_cnn_4_shared_base_specialization_s0,MNIST,cnn,4,shared_base_specialization,0,weight_average,0.9395,0.21375268697738647,0.016875756636261917,-0.0024999999999999467,500,500,2000,5000,2.4506527080666274,0.095135583775118,0,9098,1,586.171875,False,True,edefd2dd2f79d079ab513567b0818799ba6f2b30d9d9f01e90fda0e7d532b7b9
MNIST_cnn_4_shared_base_specialization_s0,MNIST,cnn,4,shared_base_specialization,0,strict_synchronization,0.938,0.21641897890337358,0.017429196916940205,-0.0009999999999998899,500,500,2000,5000,2.4506527080666274,0.095135583775118,0,9098,1,586.171875,False,True,edefd2dd2f79d079ab513567b0818799ba6f2b30d9d9f01e90fda0e7d532b7b9
MNIST_cnn_4_shared_base_specialization_s0,MNIST,cnn,4,shared_base_specialization,0,generic_low_rank_correction,0.769,0.6550705045694181,0.0803543725877468,0.16800000000000004,500,500,2000,5000,2.4506527080666274,0.095135583775118,110,9098,1,586.171875,False,True,edefd2dd2f79d079ab513567b0818799ba6f2b30d9d9f01e90fda0e7d532b7b9
MNIST_cnn_4_shared_base_specialization_s0,MNIST,cnn,4,shared_base_specialization,0,twistedmerge_hodge_lr,0.938,0.21641897890337358,0.017429196916940205,-0.0009999999999998899,500,500,2000,5000,2.4506527080666274,0.095135583775118,110,9098,1,586.171875,False,True,edefd2dd2f79d079ab513567b0818799ba6f2b30d9d9f01e90fda0e7d532b7b9
MNIST_cnn_4_shared_base_specialization_s0,MNIST,cnn,4,shared_base_specialization,0,ensemble_reference,0.937,0.22279585897922516,0.016726256266236333,0.0,500,500,2000,5000,2.4506527080666274,0.095135583775118,0,36392,4,586.171875,False,True,edefd2dd2f79d079ab513567b0818799ba6f2b30d9d9f01e90fda0e7d532b7b9
MNIST_cnn_3_shared_base_specialization_s1,MNIST,cnn,3,shared_base_specialization,1,weight_average,0.9075,0.29628556966781616,0.012088903993368153,0.0010000000000000009,500,500,2000,5000,2.4211547491140664,0.06294700130820274,0,9098,1,586.171875,False,True,75fe40dda7a86506d239284d41b19c4afabf93e6fce8282261be42aa6c17a9d7
MNIST_cnn_3_shared_base_specialization_s1,MNIST,cnn,3,shared_base_specialization,1,strict_synchronization,0.912,0.28884741776806844,0.010386530135958699,-0.0035000000000000586,500,500,2000,5000,2.4211547491140664,0.06294700130820274,0,9098,1,586.171875,False,True,75fe40dda7a86506d239284d41b19c4afabf93e6fce8282261be42aa6c17a9d7
MNIST_cnn_3_shared_base_specialization_s1,MNIST,cnn,3,shared_base_specialization,1,generic_low_rank_correction,0.745,0.7485646543802296,0.08771969439263294,0.16349999999999998,500,500,2000,5000,2.4211547491140664,0.06294700130820274,110,9098,1,586.171875,False,True,75fe40dda7a86506d239284d41b19c4afabf93e6fce8282261be42aa6c17a9d7
MNIST_cnn_3_shared_base_specialization_s1,MNIST,cnn,3,shared_base_specialization,1,twistedmerge_hodge_lr,0.912,0.28884741776806844,0.010386530135958699,-0.0035000000000000586,500,500,2000,5000,2.4211547491140664,0.06294700130820274,110,9098,1,586.171875,False,True,75fe40dda7a86506d239284d41b19c4afabf93e6fce8282261be42aa6c17a9d7
MNIST_cnn_3_shared_base_specialization_s1,MNIST,cnn,3,shared_base_specialization,1,ensemble_reference,0.9085,0.30482110381126404,0.019652538761496544,0.0,500,500,2000,5000,2.4211547491140664,0.06294700130820274,0,27294,3,586.171875,False,True,75fe40dda7a86506d239284d41b19c4afabf93e6fce8282261be42aa6c17a9d7
MNIST_cnn_4_shared_base_specialization_s1,MNIST,cnn,4,shared_base_specialization,1,weight_average,0.917,0.2757889926433563,0.006937826544046426,-0.0015000000000000568,500,500,2000,5000,2.4211547491140664,0.08502933499403298,0,9098,1,586.171875,False,True,3b80cd957e693b1b1b5debf0ce3d6a1cf4c0bf7716f6f507ec290a83fce98f64
MNIST_cnn_4_shared_base_specialization_s1,MNIST,cnn,4,shared_base_specialization,1,strict_synchronization,0.9165,0.27826225934353965,0.005598371434656757,-0.0010000000000000009,500,500,2000,5000,2.4211547491140664,0.08502933499403298,0,9098,1,586.171875,False,True,3b80cd957e693b1b1b5debf0ce3d6a1cf4c0bf7716f6f507ec290a83fce98f64
MNIST_cnn_4_shared_base_specialization_s1,MNIST,cnn,4,shared_base_specialization,1,generic_low_rank_correction,0.743,0.7356044335870086,0.08435678714908446,0.1725,500,500,2000,5000,2.4211547491140664,0.08502933499403298,110,9098,1,586.171875,False,True,3b80cd957e693b1b1b5debf0ce3d6a1cf4c0bf7716f6f507ec290a83fce98f64
MNIST_cnn_4_shared_base_specialization_s1,MNIST,cnn,4,shared_base_specialization,1,twistedmerge_hodge_lr,0.9165,0.27826225934353965,0.005598371434656757,-0.0010000000000000009,500,500,2000,5000,2.4211547491140664,0.08502933499403298,110,9098,1,586.171875,False,True,3b80cd957e693b1b1b5debf0ce3d6a1cf4c0bf7716f6f507ec290a83fce98f64
MNIST_cnn_4_shared_base_specialization_s1,MNIST,cnn,4,shared_base_specialization,1,ensemble_reference,0.9155,0.28056633472442627,0.006974246591329589,0.0,500,500,2000,5000,2.4211547491140664,0.08502933499403298,0,36392,4,586.171875,False,True,3b80cd957e693b1b1b5debf0ce3d6a1cf4c0bf7716f6f507ec290a83fce98f64
MNIST_cnn_3_shared_base_specialization_s2,MNIST,cnn,3,shared_base_specialization,2,weight_average,0.9065,0.3028413653373718,0.02592812199890617,-0.0014999999999999458,500,500,2000,5000,2.3939204171765596,0.0760733331553638,0,9098,1,586.171875,False,True,5b369b07210f7f1115fac7d87c7204ec64c6f411708f424b08c4b6d848aa657d
MNIST_cnn_3_shared_base_specialization_s2,MNIST,cnn,3,shared_base_specialization,2,strict_synchronization,0.9075,0.31647325751123045,0.024933558818224465,-0.0024999999999999467,500,500,2000,5000,2.3939204171765596,0.0760733331553638,0,9098,1,586.171875,False,True,5b369b07210f7f1115fac7d87c7204ec64c6f411708f424b08c4b6d848aa657d
MNIST_cnn_3_shared_base_specialization_s2,MNIST,cnn,3,shared_base_specialization,2,generic_low_rank_correction,0.819,0.5855727661142948,0.033909052023329805,0.08600000000000008,500,500,2000,5000,2.3939204171765596,0.0760733331553638,110,9098,1,586.171875,False,True,5b369b07210f7f1115fac7d87c7204ec64c6f411708f424b08c4b6d848aa657d
MNIST_cnn_3_shared_base_specialization_s2,MNIST,cnn,3,shared_base_specialization,2,twistedmerge_hodge_lr,0.9075,0.31647325751123045,0.024933558818224465,-0.0024999999999999467,500,500,2000,5000,2.3939204171765596,0.0760733331553638,110,9098,1,586.171875,False,True,5b369b07210f7f1115fac7d87c7204ec64c6f411708f424b08c4b6d848aa657d
MNIST_cnn_3_shared_base_specialization_s2,MNIST,cnn,3,shared_base_specialization,2,ensemble_reference,0.905,0.3236614167690277,0.02578400808572765,0.0,500,500,2000,5000,2.3939204171765596,0.0760733331553638,0,27294,3,586.171875,False,True,5b369b07210f7f1115fac7d87c7204ec64c6f411708f424b08c4b6d848aa657d
MNIST_cnn_4_shared_base_specialization_s2,MNIST,cnn,4,shared_base_specialization,2,weight_average,0.9125,0.27137523889541626,0.017156376034021356,-0.0044999999999999485,500,500,2000,5000,2.3939204171765596,0.0967808747664094,0,9098,1,586.171875,False,True,7ed970cce71262e31ce142dd74e1db863cdb46a8bf9164e235762510f285e326
MNIST_cnn_4_shared_base_specialization_s2,MNIST,cnn,4,shared_base_specialization,2,strict_synchronization,0.913,0.2905908035229905,0.01838074794547616,-0.0050000000000000044,500,500,2000,5000,2.3939204171765596,0.0967808747664094,0,9098,1,586.171875,False,True,7ed970cce71262e31ce142dd74e1db863cdb46a8bf9164e235762510f285e326
MNIST_cnn_4_shared_base_specialization_s2,MNIST,cnn,4,shared_base_specialization,2,generic_low_rank_correction,0.823,0.5674831459452477,0.027419676356381824,0.08500000000000008,500,500,2000,5000,2.3939204171765596,0.0967808747664094,110,9098,1,586.171875,False,True,7ed970cce71262e31ce142dd74e1db863cdb46a8bf9164e235762510f285e326
MNIST_cnn_4_shared_base_specialization_s2,MNIST,cnn,4,shared_base_specialization,2,twistedmerge_hodge_lr,0.913,0.2905908035229905,0.01838074794547616,-0.0050000000000000044,500,500,2000,5000,2.3939204171765596,0.0967808747664094,110,9098,1,586.171875,False,True,7ed970cce71262e31ce142dd74e1db863cdb46a8bf9164e235762510f285e326
MNIST_cnn_4_shared_base_specialization_s2,MNIST,cnn,4,shared_base_specialization,2,ensemble_reference,0.908,0.2845974862575531,0.020527626723051078,0.0,500,500,2000,5000,2.3939204171765596,0.0967808747664094,0,36392,4,586.171875,False,True,7ed970cce71262e31ce142dd74e1db863cdb46a8bf9164e235762510f285e326
FashionMNIST_mlp_3_independent_seeds_s0,FashionMNIST,mlp,3,independent_seeds,0,weight_average,0.6555,1.2804930210113525,0.3137099104896188,0.12550000000000006,500,500,2000,5000,1.0433386252261698,0.024123916868120432,0,50890,1,586.171875,False,True,f8f4c9f8bc224b1baa182172cc88b1c839c7e0ff349aa00e22317e72203e9e7f
FashionMNIST_mlp_3_independent_seeds_s0,FashionMNIST,mlp,3,independent_seeds,0,strict_synchronization,0.763,0.6720380908678074,0.0489539902653552,0.018000000000000016,500,500,2000,5000,1.0433386252261698,0.024123916868120432,0,50890,1,586.171875,False,True,f8f4c9f8bc224b1baa182172cc88b1c839c7e0ff349aa00e22317e72203e9e7f
FashionMNIST_mlp_3_independent_seeds_s0,FashionMNIST,mlp,3,independent_seeds,0,generic_low_rank_correction,0.719,1.0351584503605522,0.15636375918806503,0.062000000000000055,500,500,2000,5000,1.0433386252261698,0.024123916868120432,110,50890,1,586.171875,False,True,f8f4c9f8bc224b1baa182172cc88b1c839c7e0ff349aa00e22317e72203e9e7f
FashionMNIST_mlp_3_independent_seeds_s0,FashionMNIST,mlp,3,independent_seeds,0,twistedmerge_hodge_lr,0.763,0.6720380908678074,0.0489539902653552,0.018000000000000016,500,500,2000,5000,1.0433386252261698,0.024123916868120432,110,50890,1,586.171875,False,True,f8f4c9f8bc224b1baa182172cc88b1c839c7e0ff349aa00e22317e72203e9e7f
FashionMNIST_mlp_3_independent_seeds_s0,FashionMNIST,mlp,3,independent_seeds,0,ensemble_reference,0.781,0.6208366751670837,0.0613190325796604,0.0,500,500,2000,5000,1.0433386252261698,0.024123916868120432,0,152670,3,586.171875,False,True,f8f4c9f8bc224b1baa182172cc88b1c839c7e0ff349aa00e22317e72203e9e7f
FashionMNIST_mlp_4_independent_seeds_s0,FashionMNIST,mlp,4,independent_seeds,0,weight_average,0.6635,1.4206887483596802,0.37875144933164123,0.122,500,500,2000,5000,1.0433386252261698,0.042564500123262405,0,50890,1,586.171875,False,True,7ac89056aecc87f42d9f04629b702d0fd0c92fd09e0a47165c87c544062ab6e9
FashionMNIST_mlp_4_independent_seeds_s0,FashionMNIST,mlp,4,independent_seeds,0,strict_synchronization,0.7715,0.6632616570825559,0.05093677178839002,0.014000000000000012,500,500,2000,5000,1.0433386252261698,0.042564500123262405,0,50890,1,586.171875,False,True,7ac89056aecc87f42d9f04629b702d0fd0c92fd09e0a47165c87c544062ab6e9
FashionMNIST_mlp_4_independent_seeds_s0,FashionMNIST,mlp,4,independent_seeds,0,generic_low_rank_correction,0.7215,1.0342975311377423,0.1591933220937719,0.06399999999999995,500,500,2000,5000,1.0433386252261698,0.042564500123262405,110,50890,1,586.171875,False,True,7ac89056aecc87f42d9f04629b702d0fd0c92fd09e0a47165c87c544062ab6e9
FashionMNIST_mlp_4_independent_seeds_s0,FashionMNIST,mlp,4,independent_seeds,0,twistedmerge_hodge_lr,0.7715,0.6632616570825559,0.05093677178839002,0.014000000000000012,500,500,2000,5000,1.0433386252261698,0.042564500123262405,110,50890,1,586.171875,False,True,7ac89056aecc87f42d9f04629b702d0fd0c92fd09e0a47165c87c544062ab6e9
FashionMNIST_mlp_4_independent_seeds_s0,FashionMNIST,mlp,4,independent_seeds,0,ensemble_reference,0.7855,0.613224983215332,0.05936040247231723,0.0,500,500,2000,5000,1.0433386252261698,0.042564500123262405,0,203560,4,586.171875,False,True,7ac89056aecc87f42d9f04629b702d0fd0c92fd09e0a47165c87c544062ab6e9
FashionMNIST_mlp_3_independent_seeds_s1,FashionMNIST,mlp,3,independent_seeds,1,weight_average,0.6315,1.1586010456085205,0.23326110511273143,0.15150000000000008,500,500,2000,5000,1.022349540842697,0.03065020893700421,0,50890,1,586.171875,False,True,5689713cf0ced7d2bc118e8985605497adbd48bcd3bc0df3b6ee696c35271527
FashionMNIST_mlp_3_independent_seeds_s1,FashionMNIST,mlp,3,independent_seeds,1,strict_synchronization,0.76,0.6449713301845316,0.04407484039389756,0.02300000000000002,500,500,2000,5000,1.022349540842697,0.03065020893700421,0,50890,1,586.171875,False,True,5689713cf0ced7d2bc118e8985605497adbd48bcd3bc0df3b6ee696c35271527
FashionMNIST_mlp_3_independent_seeds_s1,FashionMNIST,mlp,3,independent_seeds,1,generic_low_rank_correction,0.731,0.9673510658532325,0.13797989731847432,0.052000000000000046,500,500,2000,5000,1.022349540842697,0.03065020893700421,110,50890,1,586.171875,False,True,5689713cf0ced7d2bc118e8985605497adbd48bcd3bc0df3b6ee696c35271527
FashionMNIST_mlp_3_independent_seeds_s1,FashionMNIST,mlp,3,independent_seeds,1,twistedmerge_hodge_lr,0.76,0.6449713301845316,0.04407484039389756,0.02300000000000002,500,500,2000,5000,1.022349540842697,0.03065020893700421,110,50890,1,586.171875,False,True,5689713cf0ced7d2bc118e8985605497adbd48bcd3bc0df3b6ee696c35271527
FashionMNIST_mlp_3_independent_seeds_s1,FashionMNIST,mlp,3,independent_seeds,1,ensemble_reference,0.783,0.6079162955284119,0.06048780352622268,0.0,500,500,2000,5000,1.022349540842697,0.03065020893700421,0,152670,3,586.171875,False,True,5689713cf0ced7d2bc118e8985605497adbd48bcd3bc0df3b6ee696c35271527
FashionMNIST_mlp_4_independent_seeds_s1,FashionMNIST,mlp,4,independent_seeds,1,weight_average,0.6015,1.355645775794983,0.2712962260693311,0.18299999999999994,500,500,2000,5000,1.022349540842697,0.030503209214657545,0,50890,1,586.171875,False,True,d5ec5d4de627574b92255d267a02731ccb07a3fdc229a0edcb7a9399211e63a4
FashionMNIST_mlp_4_independent_seeds_s1,FashionMNIST,mlp,4,independent_seeds,1,strict_synchronization,0.758,0.6466228001203158,0.04178561096645975,0.026499999999999968,500,500,2000,5000,1.022349540842697,0.030503209214657545,0,50890,1,586.171875,False,True,d5ec5d4de627574b92255d267a02731ccb07a3fdc229a0edcb7a9399211e63a4
FashionMNIST_mlp_4_independent_seeds_s1,FashionMNIST,mlp,4,independent_seeds,1,generic_low_rank_correction,0.7325,0.97446250206886,0.14189405364920507,0.051999999999999935,500,500,2000,5000,1.022349540842697,0.030503209214657545,110,50890,1,586.171875,False,True,d5ec5d4de627574b92255d267a02731ccb07a3fdc229a0edcb7a9399211e63a4
FashionMNIST_mlp_4_independent_seeds_s1,FashionMNIST,mlp,4,independent_seeds,1,twistedmerge_hodge_lr,0.758,0.6466228001203158,0.04178561096645975,0.026499999999999968,500,500,2000,5000,1.022349540842697,0.030503209214657545,110,50890,1,586.171875,False,True,d5ec5d4de627574b92255d267a02731ccb07a3fdc229a0edcb7a9399211e63a4
FashionMNIST_mlp_4_independent_seeds_s1,FashionMNIST,mlp,4,independent_seeds,1,ensemble_reference,0.7845,0.5992578268051147,0.05793282161653043,0.0,500,500,2000,5000,1.022349540842697,0.030503209214657545,0,203560,4,586.171875,False,True,d5ec5d4de627574b92255d267a02731ccb07a3fdc229a0edcb7a9399211e63a4
FashionMNIST_mlp_3_independent_seeds_s2,FashionMNIST,mlp,3,independent_seeds,2,weight_average,0.394,1.4139055013656616,0.11761211616545915,0.403,500,500,2000,5000,1.0227877078577876,0.02822166681289673,0,50890,1,586.171875,False,True,e93192716de9426511dfe975fbb6a303ec4eb485db72aba9fee1846ba70b9685
FashionMNIST_mlp_3_independent_seeds_s2,FashionMNIST,mlp,3,independent_seeds,2,strict_synchronization,0.784,0.6265481602943882,0.07383867511290082,0.013000000000000012,500,500,2000,5000,1.0227877078577876,0.02822166681289673,0,50890,1,586.171875,False,True,e93192716de9426511dfe975fbb6a303ec4eb485db72aba9fee1846ba70b9685
FashionMNIST_mlp_3_independent_seeds_s2,FashionMNIST,mlp,3,independent_seeds,2,generic_low_rank_correction,0.752,0.9882897767512833,0.20197998961541566,0.04500000000000004,500,500,2000,5000,1.0227877078577876,0.02822166681289673,110,50890,1,586.171875,False,True,e93192716de9426511dfe975fbb6a303ec4eb485db72aba9fee1846ba70b9685
FashionMNIST_mlp_3_independent_seeds_s2,FashionMNIST,mlp,3,independent_seeds,2,twistedmerge_hodge_lr,0.784,0.6265481602943882,0.07383867511290082,0.013000000000000012,500,500,2000,5000,1.0227877078577876,0.02822166681289673,110,50890,1,586.171875,False,True,e93192716de9426511dfe975fbb6a303ec4eb485db72aba9fee1846ba70b9685
FashionMNIST_mlp_3_independent_seeds_s2,FashionMNIST,mlp,3,independent_seeds,2,ensemble_reference,0.797,0.6047582626342773,0.07456972284615039,0.0,500,500,2000,5000,1.0227877078577876,0.02822166681289673,0,152670,3,586.171875,False,True,e93192716de9426511dfe975fbb6a303ec4eb485db72aba9fee1846ba70b9685
FashionMNIST_mlp_4_independent_seeds_s2,FashionMNIST,mlp,4,independent_seeds,2,weight_average,0.437,1.4472870826721191,0.13510373216867447,0.37100000000000005,500,500,2000,5000,1.0227877078577876,0.03264750191010535,0,50890,1,586.171875,False,True,2ef23d683d9ff55abeedaefd75ea942a39ced0bda031afe5f44ce36c3d174a7f
FashionMNIST_mlp_4_independent_seeds_s2,FashionMNIST,mlp,4,independent_seeds,2,strict_synchronization,0.783,0.6359017386004211,0.07749021536521489,0.025000000000000022,500,500,2000,5000,1.0227877078577876,0.03264750191010535,0,50890,1,586.171875,False,True,2ef23d683d9ff55abeedaefd75ea942a39ced0bda031afe5f44ce36c3d174a7f
FashionMNIST_mlp_4_independent_seeds_s2,FashionMNIST,mlp,4,independent_seeds,2,generic_low_rank_correction,0.749,0.9792590035902574,0.19599039775067037,0.05900000000000005,500,500,2000,5000,1.0227877078577876,0.03264750191010535,110,50890,1,586.171875,False,True,2ef23d683d9ff55abeedaefd75ea942a39ced0bda031afe5f44ce36c3d174a7f
FashionMNIST_mlp_4_independent_seeds_s2,FashionMNIST,mlp,4,independent_seeds,2,twistedmerge_hodge_lr,0.783,0.6359017386004211,0.07749021536521489,0.025000000000000022,500,500,2000,5000,1.0227877078577876,0.03264750191010535,110,50890,1,586.171875,False,True,2ef23d683d9ff55abeedaefd75ea942a39ced0bda031afe5f44ce36c3d174a7f
FashionMNIST_mlp_4_independent_seeds_s2,FashionMNIST,mlp,4,independent_seeds,2,ensemble_reference,0.808,0.604931652545929,0.08540124029666184,0.0,500,500,2000,5000,1.0227877078577876,0.03264750191010535,0,203560,4,586.171875,False,True,2ef23d683d9ff55abeedaefd75ea942a39ced0bda031afe5f44ce36c3d174a7f
FashionMNIST_mlp_3_shared_base_specialization_s0,FashionMNIST,mlp,3,shared_base_specialization,0,weight_average,0.7265,0.7716091275215149,0.05451056778430941,0.0024999999999999467,500,500,2000,5000,1.1498983758501709,0.0276762917637825,0,50890,1,586.171875,False,True,7c774ae22d1298bb184d7ce00d70ae47f679ec31846a0215a7726aaa54cf32af
FashionMNIST_mlp_3_shared_base_specialization_s0,FashionMNIST,mlp,3,shared_base_specialization,0,strict_synchronization,0.7485,0.6926136156206303,0.032589454048265715,-0.019500000000000073,500,500,2000,5000,1.1498983758501709,0.0276762917637825,0,50890,1,586.171875,False,True,7c774ae22d1298bb184d7ce00d70ae47f679ec31846a0215a7726aaa54cf32af
FashionMNIST_mlp_3_shared_base_specialization_s0,FashionMNIST,mlp,3,shared_base_specialization,0,generic_low_rank_correction,0.7155,1.1158587108447477,0.1956112408393695,0.013499999999999956,500,500,2000,5000,1.1498983758501709,0.0276762917637825,110,50890,1,586.171875,False,True,7c774ae22d1298bb184d7ce00d70ae47f679ec31846a0215a7726aaa54cf32af
FashionMNIST_mlp_3_shared_base_specialization_s0,FashionMNIST,mlp,3,shared_base_specialization,0,twistedmerge_hodge_lr,0.7485,0.6926136156206303,0.032589454048265715,-0.019500000000000073,500,500,2000,5000,1.1498983758501709,0.0276762917637825,110,50890,1,586.171875,False,True,7c774ae22d1298bb184d7ce00d70ae47f679ec31846a0215a7726aaa54cf32af
FashionMNIST_mlp_3_shared_base_specialization_s0,FashionMNIST,mlp,3,shared_base_specialization,0,ensemble_reference,0.729,0.7610556483268738,0.04976620921492579,0.0,500,500,2000,5000,1.1498983758501709,0.0276762917637825,0,152670,3,586.171875,False,True,7c774ae22d1298bb184d7ce00d70ae47f679ec31846a0215a7726aaa54cf32af
FashionMNIST_mlp_4_shared_base_specialization_s0,FashionMNIST,mlp,4,shared_base_specialization,0,weight_average,0.756,0.6946699023246765,0.03162323871254919,0.0040000000000000036,500,500,2000,5000,1.1498983758501709,0.03842737525701523,0,50890,1,586.171875,False,True,aef82615445da0c8ec02a8cf78c8e76750b6cb0f31a35ce0b97c848415de41fe
FashionMNIST_mlp_4_shared_base_specialization_s0,FashionMNIST,mlp,4,shared_base_specialization,0,strict_synchronization,0.762,0.6554043139777143,0.030760226743158318,-0.0020000000000000018,500,500,2000,5000,1.1498983758501709,0.03842737525701523,0,50890,1,586.171875,False,True,aef82615445da0c8ec02a8cf78c8e76750b6cb0f31a35ce0b97c848415de41fe
FashionMNIST_mlp_4_shared_base_specialization_s0,FashionMNIST,mlp,4,shared_base_specialization,0,generic_low_rank_correction,0.719,1.0934405654051231,0.18493572679666626,0.041000000000000036,500,500,2000,5000,1.1498983758501709,0.03842737525701523,110,50890,1,586.171875,False,True,aef82615445da0c8ec02a8cf78c8e76750b6cb0f31a35ce0b97c848415de41fe
