setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,method,test_accuracy,test_loss,val_accuracy,val_loss,uses_validation_data,is_single_model,capacity_matched_to_weight_average,capacity_matched_to_rank_lift,branch_count,parameter_multiplier,inference_multiplier,candidate_method,selector_method,selected_candidate_method,selected_lift,selector_no_test_leakage,selector_epsilon,selector_loss_slack,best_fallback_val_accuracy,best_fallback_val_loss,best_fallback_test_accuracy,best_fallback_test_loss,available_group_cohomology_lift_rows
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4205,fashion_mnist,mlp,3,128,none,monomial_activation,4205,greedy_soup,0.8295,0.4897179946899414,0.855,0.4438923969268799,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.855,0.4438923969268799,0.8295,0.4897179946899414,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4206,fashion_mnist,mlp,3,128,none,monomial_activation,4206,greedy_soup,0.8365,0.4846872158050537,0.8565,0.4413105201721191,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8565,0.4413105201721191,0.8365,0.4846872158050537,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4207,fashion_mnist,mlp,3,128,none,monomial_activation,4207,greedy_soup,0.8325,0.4828606224060058,0.8555,0.4407351379394531,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8555,0.4407351379394531,0.8325,0.4828606224060058,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4208,fashion_mnist,mlp,3,128,none,monomial_activation,4208,greedy_soup,0.8335,0.4864056034088135,0.854,0.4411107845306396,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.854,0.4411107845306396,0.8335,0.4864056034088135,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4209,fashion_mnist,mlp,3,128,none,monomial_activation,4209,greedy_soup,0.835,0.4864765167236328,0.8555,0.4414086933135986,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8555,0.4414086933135986,0.835,0.4864765167236328,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4210,fashion_mnist,mlp,3,128,none,monomial_activation,4210,greedy_soup,0.8365,0.4826687641143798,0.8565,0.4383659439086914,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8565,0.4383659439086914,0.8365,0.4826687641143798,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4211,fashion_mnist,mlp,3,128,none,monomial_activation,4211,greedy_soup,0.8305,0.4909321861267089,0.8575,0.4444336490631103,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8575,0.4444336490631103,0.8305,0.4909321861267089,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4212,fashion_mnist,mlp,3,128,none,monomial_activation,4212,greedy_soup,0.835,0.4877301521301269,0.8555,0.4443374824523926,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8555,0.4443374824523926,0.835,0.4877301521301269,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4213,fashion_mnist,mlp,3,128,none,monomial_activation,4213,greedy_soup,0.8295,0.4910564708709717,0.854,0.4466953620910645,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.854,0.4466953620910645,0.8295,0.4910564708709717,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4214,fashion_mnist,mlp,3,128,none,monomial_activation,4214,greedy_soup,0.833,0.4901447105407714,0.8565,0.4441477184295654,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8565,0.4441477184295654,0.833,0.4901447105407714,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4215,fashion_mnist,mlp,3,128,none,monomial_activation,4215,greedy_soup,0.834,0.4867353744506836,0.856,0.4419882640838623,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.856,0.4419882640838623,0.834,0.4867353744506836,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4216,fashion_mnist,mlp,3,128,none,monomial_activation,4216,greedy_soup,0.8325,0.4863558177947998,0.859,0.4420747528076172,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.859,0.4420747528076172,0.8325,0.4863558177947998,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4217,fashion_mnist,mlp,3,128,none,monomial_activation,4217,greedy_soup,0.8315,0.4936361598968506,0.857,0.4488651332855224,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.857,0.4488651332855224,0.8315,0.4936361598968506,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4218,fashion_mnist,mlp,3,128,none,monomial_activation,4218,greedy_soup,0.835,0.4939005832672119,0.8555,0.4465143280029297,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8555,0.4465143280029297,0.835,0.4939005832672119,1782
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4219,fashion_mnist,mlp,3,128,none,monomial_activation,4219,greedy_soup,0.833,0.4910410461425781,0.855,0.4460452213287353,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.855,0.4460452213287353,0.833,0.4910410461425781,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4200,greedy_soup,0.8215,0.5273193492889404,0.84,0.47955029296875,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.84,0.47955029296875,0.8215,0.5273193492889404,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4201,greedy_soup,0.8125,0.5276349887847901,0.8455,0.4797275581359863,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8455,0.4797275581359863,0.8125,0.5276349887847901,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4202,greedy_soup,0.8125,0.5363254203796387,0.8405,0.4888443069458008,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8405,0.4888443069458008,0.8125,0.5363254203796387,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4203,greedy_soup,0.8175,0.525330509185791,0.844,0.4727055320739746,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.844,0.4727055320739746,0.8175,0.525330509185791,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4204,greedy_soup,0.8145,0.5242247257232666,0.8445,0.4792145156860352,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8445,0.4792145156860352,0.8145,0.5242247257232666,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4205,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4205,greedy_soup,0.8115,0.530704496383667,0.844,0.4795514850616455,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.844,0.4795514850616455,0.8115,0.530704496383667,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4206,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4206,greedy_soup,0.82,0.5279941120147705,0.8435,0.4823680934906006,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8435,0.4823680934906006,0.82,0.5279941120147705,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4207,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4207,greedy_soup,0.8095,0.5386675224304199,0.8385,0.4914516620635986,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8385,0.4914516620635986,0.8095,0.5386675224304199,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4208,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4208,greedy_soup,0.813,0.5344125709533691,0.843,0.4870808525085449,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.843,0.4870808525085449,0.813,0.5344125709533691,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4209,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4209,greedy_soup,0.817,0.5258516979217529,0.847,0.476715684890747,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.847,0.476715684890747,0.817,0.5258516979217529,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4210,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4210,greedy_soup,0.8135,0.5346486778259277,0.842,0.4843445262908935,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.842,0.4843445262908935,0.8135,0.5346486778259277,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4211,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4211,greedy_soup,0.81,0.5286343269348145,0.8435,0.4810509986877441,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8435,0.4810509986877441,0.81,0.5286343269348145,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4212,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4212,greedy_soup,0.8095,0.5380170116424561,0.838,0.488988525390625,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.838,0.488988525390625,0.8095,0.5380170116424561,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4213,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4213,greedy_soup,0.814,0.5334797210693359,0.844,0.4854946632385254,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.844,0.4854946632385254,0.814,0.5334797210693359,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4214,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4214,greedy_soup,0.817,0.5315609092712402,0.8435,0.4857248630523681,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8435,0.4857248630523681,0.817,0.5315609092712402,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4215,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4215,greedy_soup,0.819,0.5251066436767579,0.846,0.4796846504211425,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.846,0.4796846504211425,0.819,0.5251066436767579,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4216,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4216,greedy_soup,0.8185,0.5206946048736573,0.85,0.4770299816131592,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.85,0.4770299816131592,0.8185,0.5206946048736573,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4217,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4217,greedy_soup,0.8135,0.5239915447235107,0.8425,0.4767786674499512,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8425,0.4767786674499512,0.8135,0.5239915447235107,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4218,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4218,greedy_soup,0.8165,0.5306395130157471,0.8455,0.4813239727020263,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8455,0.4813239727020263,0.8165,0.5306395130157471,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4219,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4219,greedy_soup,0.8165,0.5299438819885254,0.84,0.4820697002410888,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.84,0.4820697002410888,0.8165,0.5299438819885254,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4220,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4220,greedy_soup,0.809,0.5315360126495361,0.8425,0.483466459274292,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8425,0.483466459274292,0.809,0.5315360126495361,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4221,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4221,greedy_soup,0.815,0.5221518306732178,0.846,0.4734386081695557,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.846,0.4734386081695557,0.815,0.5221518306732178,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4222,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4222,greedy_soup,0.814,0.5313962459564209,0.8415,0.4820145549774169,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8415,0.4820145549774169,0.814,0.5313962459564209,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4223,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4223,greedy_soup,0.815,0.5273689689636231,0.8475,0.4761114368438721,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8475,0.4761114368438721,0.815,0.5273689689636231,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4224,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4224,greedy_soup,0.818,0.5277609195709229,0.8495,0.4820224437713623,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8495,0.4820224437713623,0.818,0.5277609195709229,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4225,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4225,greedy_soup,0.82,0.5250560226440429,0.8415,0.4795217361450195,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8415,0.4795217361450195,0.82,0.5250560226440429,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4226,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4226,greedy_soup,0.824,0.5229128494262695,0.851,0.4756764087677002,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.851,0.4756764087677002,0.824,0.5229128494262695,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4227,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4227,greedy_soup,0.8165,0.5276842498779297,0.8425,0.4806452007293701,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8425,0.4806452007293701,0.8165,0.5276842498779297,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4228,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4228,greedy_soup,0.8145,0.5340715579986572,0.8405,0.4837992382049561,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8405,0.4837992382049561,0.8145,0.5340715579986572,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4229,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4229,greedy_soup,0.8175,0.5287802543640137,0.843,0.481055850982666,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.843,0.481055850982666,0.8175,0.5287802543640137,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4200,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4200,greedy_soup,0.8215,0.5273193492889404,0.84,0.47955029296875,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.84,0.47955029296875,0.8215,0.5273193492889404,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4201,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4201,greedy_soup,0.8125,0.5276349887847901,0.8455,0.4797275581359863,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8455,0.4797275581359863,0.8125,0.5276349887847901,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4202,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4202,greedy_soup,0.8125,0.5363254203796387,0.8405,0.4888443069458008,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8405,0.4888443069458008,0.8125,0.5363254203796387,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4203,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4203,greedy_soup,0.8175,0.525330509185791,0.844,0.4727055320739746,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.844,0.4727055320739746,0.8175,0.525330509185791,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4204,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4204,greedy_soup,0.8145,0.5242247257232666,0.8445,0.4792145156860352,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8445,0.4792145156860352,0.8145,0.5242247257232666,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4205,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4205,greedy_soup,0.8115,0.530704496383667,0.844,0.4795514850616455,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.844,0.4795514850616455,0.8115,0.530704496383667,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4206,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4206,greedy_soup,0.82,0.5279941120147705,0.8435,0.4823680934906006,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8435,0.4823680934906006,0.82,0.5279941120147705,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4207,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4207,greedy_soup,0.8095,0.5386675224304199,0.8385,0.4914516620635986,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8385,0.4914516620635986,0.8095,0.5386675224304199,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4208,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4208,greedy_soup,0.813,0.5344125709533691,0.843,0.4870808525085449,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.843,0.4870808525085449,0.813,0.5344125709533691,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4209,greedy_soup,0.817,0.5258516979217529,0.847,0.476715684890747,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.847,0.476715684890747,0.817,0.5258516979217529,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4210,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4210,greedy_soup,0.8135,0.5346486778259277,0.842,0.4843445262908935,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.842,0.4843445262908935,0.8135,0.5346486778259277,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4211,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4211,greedy_soup,0.81,0.5286343269348145,0.8435,0.4810509986877441,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8435,0.4810509986877441,0.81,0.5286343269348145,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4212,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4212,greedy_soup,0.8095,0.5380170116424561,0.838,0.488988525390625,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.838,0.488988525390625,0.8095,0.5380170116424561,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4213,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4213,greedy_soup,0.814,0.5334797210693359,0.844,0.4854946632385254,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.844,0.4854946632385254,0.814,0.5334797210693359,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4214,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4214,greedy_soup,0.817,0.5315609092712402,0.8435,0.4857248630523681,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8435,0.4857248630523681,0.817,0.5315609092712402,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4215,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4215,greedy_soup,0.819,0.5251066436767579,0.846,0.4796846504211425,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.846,0.4796846504211425,0.819,0.5251066436767579,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4216,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4216,greedy_soup,0.8185,0.5206946048736573,0.85,0.4770299816131592,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.85,0.4770299816131592,0.8185,0.5206946048736573,1782
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4217,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4217,greedy_soup,0.8135,0.5239915447235107,0.8425,0.4767786674499512,True,True,True,False,1,1.0,1.0,best_fallback,group_cohomology_torsion_safe_selector,best_fallback,False,True,0.002,0.0,0.8425,0.4767786674499512,0.8135,0.5239915447235107,1782
